16, 200, PA4-K-Unknown-SampleReadingsTest.txt 0
  -69.90,   -49.63,   124.89
  -23.94,    -9.34,    71.20
  -65.20,     5.25,   117.23
   23.66,   -24.45,   101.37
   13.35,   -59.22,    54.78
  -16.90,     4.40,    50.21
  -15.95,   -30.22,   -77.31
    5.64,     7.46,   -42.69
   16.82,     0.73,  -101.08
    3.16,    -5.37,   -58.20
   21.59,    17.52,   -89.83
  -38.84,    16.37,   -85.35
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -22.42,   -22.80,   144.06
   23.54,    17.49,    90.25
  -17.64,    31.96,   136.43
   71.07,     2.54,   120.33
   60.83,   -32.49,    73.78
   30.61,    31.34,    69.14
  -12.39,   -28.02,   -77.00
    8.60,     9.21,   -41.66
   20.59,     3.38,  -100.12
    6.54,    -3.33,   -57.53
   25.07,    20.01,   -88.48
  -35.41,    18.84,   -84.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -65.60,   -37.09,    80.23
  -19.55,     3.11,    26.41
  -60.82,    17.81,    72.44
   28.06,   -11.87,    56.46
   17.52,   -46.62,     9.97
  -12.62,    16.99,     5.27
   -8.16,   -29.49,   -78.09
   13.71,     7.91,   -43.45
   24.84,     1.17,  -101.84
   11.23,    -4.65,   -59.06
   29.66,    17.98,   -90.59
  -30.69,    17.69,   -85.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.80,   -41.58,   190.16
   -9.95,    -1.49,   136.37
  -51.12,    13.23,   182.52
   37.61,   -16.25,   166.55
   27.23,   -51.17,   119.94
   -2.81,    12.46,   115.25
  -11.15,   -31.01,   -78.21
   10.08,     6.01,   -42.90
   21.93,     0.31,  -101.34
    7.83,    -6.44,   -58.66
   26.48,    16.91,   -89.80
  -33.91,    15.83,   -85.90
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.73,    -9.70,   139.56
    7.98,    30.42,    85.97
  -33.09,    45.09,   131.91
   55.74,    15.54,   116.07
   45.36,   -19.32,    69.37
