16, 200, PA4-G-Unknown-SampleReadingsTest.txt 0
  -41.19,   -15.83,   118.19
    4.67,    24.29,    64.53
  -36.49,    38.90,   110.56
   52.27,     9.36,    94.57
   41.90,   -25.53,    47.98
   11.78,    38.13,    43.40
   -2.31,   -29.08,   -82.74
   16.09,     7.32,   -45.16
   29.74,     4.84,  -103.43
   14.89,    -4.46,   -61.56
   33.13,    21.16,   -90.94
  -27.30,    17.02,   -88.86
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.10,   -22.34,   137.31
  -13.23,    17.78,    83.65
  -54.39,    32.39,   129.68
   34.37,     2.86,   113.69
   24.00,   -32.04,    67.10
   -6.13,    31.62,    62.52
   -3.82,   -28.65,   -83.38
   14.76,     7.12,   -45.29
   28.50,     5.32,  -103.57
   13.51,    -4.43,   -61.85
   31.97,    21.45,   -90.86
  -28.48,    17.69,   -88.93
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.50,   -15.42,    97.47
   11.37,    24.70,    43.81
  -29.79,    39.31,    89.84
   58.97,     9.77,    73.85
   48.60,   -25.12,    27.26
   18.47,    38.54,    22.68
   -4.58,   -31.10,   -82.92
   14.03,     5.06,   -45.21
   27.35,     2.95,  -103.57
   12.74,    -6.62,   -61.68
   30.81,    19.19,   -91.00
  -29.60,    15.03,   -88.60
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -20.36,   -43.55,    96.75
   25.50,    -3.43,    43.08
  -15.66,    11.18,    89.12
   73.11,   -18.35,    73.13
   62.74,   -53.25,    26.53
   32.61,    10.41,    21.96
   -5.94,   -31.74,   -85.06
   13.28,     4.30,   -47.54
   26.51,     1.70,  -105.90
   11.78,    -7.44,   -63.95
   30.24,    17.94,   -93.41
  -30.23,    14.76,   -90.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -84.19,   -56.47,    87.75
  -38.33,   -16.35,    34.09
  -79.49,    -1.74,    80.12
    9.28,   -31.27,    64.13
   -1.09,   -66.16,    17.54
  -31.22,    -2.51,    12.96
    0.03,   -30.83,   -82.32
   18.87,     5.56,   -44.94
   31.72,     3.19,  -103.39
   17.47,    -6.21,   -61.34
   35.25,    19.50,   -90.93
  -25.13,    15.23,   -88.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.25,   -34.46,   114.99
  -13.39,     5.66,    61.32
  -54.55,    20.27,   107.36
   34.22,    -9.26,    91.37
   23.84,   -44.15,    44.77
   -6.28,    19.50,    40.20
    1.46,   -30.42,   -84.77
   20.31,     5.50,   -46.95
   33.63,     3.48,  -105.32
   18.94,    -6.12,   -63.46
   37.19,    19.66,   -92.69
  -23.25,    15.90,   -90.31
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.96,   -44.45,   162.63
