16, 400, PA5-H-Unknown-SampleReadingsTest.txt 6
  -69.40,   -60.07,    77.67
  -23.44,   -19.82,    24.15
  -64.65,    -5.30,    70.17
   24.06,   -34.75,    54.08
   13.68,   -69.66,     7.42
  -16.37,    -6.10,     2.88
   -9.36,   -24.92,   -78.30
   10.87,    11.43,   -41.63
   22.99,     7.81,  -100.15
    8.90,    -0.51,   -57.83
   27.08,    24.17,   -87.87
  -33.18,    21.77,   -84.34
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -24.98,   -29.16,   155.28
   20.89,    10.91,   101.63
  -20.22,    25.49,   147.56
   68.64,    -4.02,   131.59
   58.17,   -38.82,    85.09
   28.01,    24.72,    80.35
   -8.75,   -23.67,   -78.66
   11.65,    13.02,   -42.06
   23.16,     9.52,  -100.72
    9.51,     0.90,   -58.37
   27.18,    25.89,   -88.69
  -33.11,    22.93,   -84.52
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -52.49,   -58.24,   104.72
   -6.69,   -18.13,    50.98
  -47.79,    -3.36,    97.15
   40.91,   -32.98,    81.02
   30.57,   -67.96,    34.55
    0.40,    -4.32,    29.98
   -6.09,   -26.04,   -78.30
   14.83,    10.41,   -42.27
   26.40,     6.18,  -100.90
   12.58,    -1.67,   -58.26
   30.83,    22.54,   -88.90
  -29.64,    20.77,   -84.57
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.89,   -20.03,   166.37
   14.14,    20.16,   112.76
  -27.06,    34.64,   158.70
   61.65,     5.14,   142.74
   51.35,   -29.68,    96.20
   21.22,    33.86,    91.60
  -13.50,   -23.69,   -78.37
    6.91,    12.49,   -41.55
   18.76,     9.21,  -100.22
    4.95,     0.71,   -57.84
   23.01,    25.64,   -87.81
  -37.39,    23.09,   -84.04
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -62.76,   -23.83,    92.92
  -16.87,    16.16,    39.36
  -57.98,    30.77,    85.25
   30.74,     1.28,    69.39
   20.40,   -33.55,    22.64
   -9.81,    30.18,    18.06
   -5.64,   -25.15,   -77.17
   14.89,    11.30,   -40.80
   27.11,     6.99,   -99.30
   12.86,    -0.74,   -56.90
   31.46,    23.42,   -87.33
  -29.02,    21.58,   -83.93
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.93,   -47.14,   107.36
    0.87,    -7.15,    53.80
  -40.23,     7.53,    99.71
   48.53,   -22.02,    83.75
   38.15,   -56.90,    37.09
    7.88,     6.73,    32.68
   -7.22,   -23.86,   -79.84
   13.68,    12.24,   -43.15
   25.20,     8.69,  -101.93
   11.48,     0.50,   -59.39
   29.69,    25.12,   -89.72
  -30.79,    23.01,   -85.44
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.88,   -49.55,    95.23
   -6.08,    -9.46,    41.48
  -47.23,     5.06,    87.45
   41.42,   -24.43,    71.60
   31.16,   -59.39,    25.04
    1.05,     4.34,    20.32
   -9.06,   -25.36,   -78.86
   11.60,    10.67,   -42.02
   23.34,     7.38,  -100.79
    9.55,    -1.32,   -58.43
   27.63,    23.65,   -88.51
  -32.74,    21.43,   -84.44
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -66.50,   -61.95,    76.04
  -20.71,   -21.77,    22.26
  -61.88,    -7.13,    68.25
   26.86,   -36.69,    52.35
   16.63,   -71.53,     5.63
  -13.56,    -7.93,     1.16
   -7.73,   -27.27,   -80.02
   12.29,     9.00,   -43.06
   24.91,     5.46,  -101.59
   10.49,    -2.87,   -59.41
   28.93,    21.92,   -89.32
  -31.54,    19.58,   -86.16
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -87.37,   -33.67,    86.95
  -41.54,     6.50,    33.30
  -82.71,    21.13,    79.31
    6.01,    -8.50,    63.31
   -4.40,   -43.36,    16.59
  -34.50,    20.36,    12.09
