16, 20, PA3-H-Unknown=-SampleReadingsTest.txt 0
  -51.95,   -47.35,   134.90
   -5.73,    -6.91,    81.73
  -46.54,     7.39,   128.12
   41.52,   -21.61,   111.23
   31.34,   -56.73,    65.43
    1.06,     6.44,    60.60
   -9.20,   -31.16,   -80.25
   12.00,     6.25,   -46.28
   22.80,     0.74,  -104.79
   10.04,    -6.50,   -61.83
   26.68,    17.16,   -93.48
  -33.55,    14.15,   -88.29
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -92.06,   -53.27,    91.26
  -46.08,   -12.63,    37.35
  -87.29,     1.43,    83.37
    1.35,   -27.81,    67.57
   -9.68,   -62.84,    20.82
  -39.57,     1.09,    15.96
  -11.25,   -29.76,   -81.41
   10.24,     7.80,   -47.49
   20.77,     2.17,  -105.96
    7.76,    -5.03,   -63.28
   24.55,    18.40,   -95.21
  -35.89,    15.91,   -90.04
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.35,   -52.99,    99.02
    0.96,   -13.16,    45.67
  -40.36,     2.10,    91.79
   48.82,   -28.23,    74.91
   38.74,   -63.16,    29.00
    8.70,     0.97,    24.06
   -5.33,   -31.91,   -82.12
   14.70,     5.73,   -47.34
   26.35,    -0.18,  -105.85
   12.50,    -6.38,   -63.38
   30.30,    16.68,   -94.95
  -29.60,    13.98,   -89.95
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -12.05,   -20.05,   122.08
   34.27,    20.24,    67.96
   -6.62,    34.71,   114.33
   81.66,     5.32,    98.03
   71.05,   -29.20,    51.23
   40.74,    33.97,    46.73
   -4.35,   -30.37,   -78.76
   14.94,     7.95,   -43.34
   26.50,     1.76,  -101.85
   13.00,    -4.51,   -59.44
   30.36,    18.55,   -90.31
  -29.19,    15.37,   -86.31
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.36,   -29.12,   188.32
    8.59,    11.68,   135.33
  -32.08,    25.49,   180.93
   56.22,    -3.26,   164.84
   46.29,   -38.19,   118.58
   15.84,    24.95,   113.91
   -7.90,   -31.08,   -78.15
   13.35,     7.76,   -43.81
   24.31,     0.97,  -103.07
   11.01,    -5.68,   -60.28
   28.21,    17.72,   -91.62
  -32.03,    14.86,   -86.48
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.29,   -12.60,   145.56
   -0.67,    28.12,    91.73
  -42.51,    42.10,   137.60
   46.28,    12.47,   121.54
   36.28,   -21.69,    74.89
    6.59,    41.13,    70.62
   -5.87,   -31.21,   -78.29
   15.60,     6.62,   -43.56
   25.97,     0.67,  -102.91
   13.47,    -6.26,   -59.00
   30.47,    17.48,   -90.92
  -29.26,    14.37,   -86.50
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.84,   -45.32,   118.62
  -27.14,    -4.85,    64.47
  -67.45,     9.71,   111.31
   20.70,   -20.43,    94.92
   10.05,   -54.73,    48.15
  -19.28,     8.43,    43.64
   -5.27,   -32.43,   -79.88
   15.02,     5.64,   -45.30
   26.25,     0.07,  -104.12
   12.37,    -6.38,   -60.76
   29.85,    16.96,   -92.94
  -29.89,    13.66,   -88.03
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.20,   -22.14,   166.63
   16.09,    17.60,   113.51
  -25.12,    31.80,   159.21
   64.37,     2.58,   143.53
   53.65,   -32.03,    96.37
   23.45,    31.47,    92.23
  -11.37,   -30.42,   -78.58
    9.26,     7.05,   -44.11
   20.02,     1.73,  -102.62
    6.83,    -5.34,   -59.22
   24.22,    18.88,   -90.99
  -36.13,    15.21,   -86.05
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -50.40,   -36.93,   188.09
   -4.46,     3.12,   133.92
  -45.89,    17.86,   180.39
   43.44,   -11.48,   163.97
   32.61,   -46.85,   118.34
    2.06,    17.32,   112.99
   -7.06,   -29.15,   -79.47
   13.21,     8.81,   -45.27
   24.05,     2.08,  -103.62
   11.05,    -4.55,   -61.12
   28.33,    19.24,   -92.80
  -31.72,    16.90,   -87.28
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.10,   -35.70,    97.83
   -7.59,     4.09,    43.47
  -48.81,    19.33,    89.94
   40.04,   -10.06,    73.37
   29.53,   -44.92,    26.84
   -0.65,    18.47,    22.38
  -10.01,   -28.60,   -79.50
   10.63,     9.51,   -45.19
   22.07,     3.46,  -102.96
    8.40,    -3.95,   -60.19
   26.46,    20.43,   -91.66
  -33.58,    17.10,   -87.60
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
