16, 200, PA4-J-Unknown-SampleReadingsTest.txt 0
  -49.51,   -42.11,   160.44
   -3.78,    -1.94,   106.91
  -44.97,    12.77,   152.90
   43.90,   -16.91,   136.79
   33.53,   -51.68,    90.24
    3.46,    11.90,    85.68
   -5.93,   -25.22,   -83.62
   15.70,    10.90,   -47.37
   25.67,     7.92,  -106.34
   13.11,    -0.96,   -63.47
   30.20,    24.21,   -93.98
  -29.96,    21.57,   -88.27
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.61,   -26.43,   174.39
  -10.72,    13.80,   120.87
  -51.76,    28.37,   166.79
   36.89,    -1.17,   150.94
   26.56,   -36.17,   104.26
   -3.60,    27.54,    99.61
   -6.37,   -25.47,   -82.20
   14.79,    10.74,   -45.81
   25.34,     7.71,  -104.84
   12.49,    -1.23,   -62.07
   29.63,    23.89,   -92.61
  -30.63,    21.18,   -87.24
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.10,   -24.00,    99.16
   15.65,    16.12,    45.51
  -25.33,    30.69,    91.66
   63.25,     1.21,    75.49
   52.93,   -33.68,    28.96
   22.90,    29.89,    24.36
   -2.19,   -24.75,   -83.77
   19.21,    11.18,   -47.37
   29.92,     7.90,  -106.12
   16.78,    -0.58,   -63.65
   34.49,    24.26,   -94.03
  -25.90,    22.09,   -89.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -79.76,   -61.18,   106.04
  -34.01,   -21.22,    52.38
  -75.13,    -6.46,    98.56
   13.67,   -35.98,    82.45
    3.30,   -70.92,    35.99
  -26.83,    -7.35,    31.40
   -5.57,   -22.80,   -83.65
   15.06,    13.40,   -47.03
   25.99,    10.59,  -105.95
   12.98,     1.69,   -63.35
   30.31,    26.80,   -93.60
  -29.92,    23.78,   -88.83
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.20,   -44.59,   135.00
   10.65,    -4.50,    81.19
  -30.55,    10.02,   127.26
   58.22,   -19.57,   111.37
   47.86,   -54.30,    64.64
   17.70,     9.23,    60.17
   -2.68,   -24.84,   -83.03
   18.46,    11.12,   -46.45
   29.11,     8.15,  -105.20
   16.06,    -0.75,   -62.62
   33.58,    24.27,   -92.98
  -26.63,    21.84,   -87.96
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -91.41,   -34.05,    94.01
  -45.57,     6.01,    40.41
  -86.65,    20.62,    86.42
    2.07,    -8.94,    70.51
   -8.31,   -43.89,    23.75
  -38.45,    19.90,    19.25
   -4.32,   -22.86,   -84.47
   16.36,    13.10,   -47.81
   27.34,    10.30,  -106.48
   14.30,     1.32,   -64.00
   31.67,    26.61,   -94.20
  -28.62,    23.66,   -89.56
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.35,   -62.36,    92.81
  -10.65,   -22.24,    39.24
  -51.66,    -7.71,    85.16
   37.11,   -37.13,    69.32
   26.59,   -72.07,    22.66
   -3.51,    -8.36,    18.07
   -3.36,   -23.89,   -84.46
   17.90,    11.82,   -47.87
   28.43,     9.34,  -106.92
   15.62,     0.27,   -64.34
   32.71,    25.43,   -94.52
  -27.53,    22.77,   -89.18
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -16.41,   -19.51,   117.11
   29.40,    20.55,    63.37
  -11.69,    35.14,   109.39
   77.02,     5.76,    93.41
   66.61,   -29.28,    46.79
   36.54,    34.41,    42.27
   -6.93,   -24.94,   -82.91
   14.42,    10.78,   -46.05
   24.94,     8.41,  -105.09
   12.06,    -0.99,   -62.54
   29.50,    24.50,   -92.56
  -30.87,    22.07,   -87.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.70,   -44.51,   130.30
   -7.88,    -4.54,    76.74
  -49.04,    10.21,   122.68
   39.78,   -19.31,   106.61
   29.50,   -54.38,    60.01
   -0.63,     9.37,    55.56
   -8.97,   -23.20,   -84.85
   11.77,    12.93,   -48.31
   22.75,     9.91,  -106.99
    9.63,     1.06,   -64.60
   27.07,    26.32,   -94.72
  -33.36,    23.29,   -90.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -61.19,   -49.55,   117.86
  -15.22,    -9.46,    64.17
  -56.47,     5.12,   110.19
   32.41,   -24.30,    94.34
   21.98,   -59.20,    47.74
   -8.22,     4.33,    43.01
   -5.24,   -22.91,   -82.95
   16.08,    12.91,   -46.47
   26.68,    10.21,  -105.28
   13.64,     1.27,   -62.73
   31.07,    26.34,   -93.01
  -29.16,    23.87,   -87.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.57,   -45.13,   103.27
   15.16,    -4.99,    49.70
  -25.99,     9.47,    95.66
   62.76,   -20.01,    79.81
   52.48,   -54.85,    33.08
   22.32,     8.76,    28.66
   -3.67,   -23.57,   -84.46
   17.54,    12.32,   -47.66
   28.50,     9.31,  -106.50
   15.27,     0.48,   -64.09
   32.99,    25.47,   -94.24
  -27.34,    23.41,   -89.37
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -66.80,   -60.24,   112.77
  -20.93,   -20.21,    58.97
  -62.20,    -5.60,   105.10
   26.48,   -35.16,    89.15
   16.24,   -70.00,    42.41
  -13.96,    -6.32,    37.95
   -2.64,   -24.23,   -82.78
   18.53,    11.54,   -46.06
   29.61,     8.55,  -104.85
   16.16,    -0.25,   -62.36
   33.99,    24.74,   -92.57
  -26.28,    22.70,   -88.04
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.33,   -24.07,   101.61
  -25.56,    16.13,    47.90
  -66.75,    30.73,    93.83
   22.21,     1.23,    77.80
   11.73,   -33.78,    31.33
  -18.38,    29.86,    26.72
   -7.65,   -26.72,   -83.56
   14.17,     9.29,   -47.32
   24.35,     6.13,  -106.37
   11.67,    -2.68,   -63.58
   29.03,    22.37,   -94.11
  -31.28,    20.05,   -88.44
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.43,   -15.78,   166.19
   -8.64,    24.33,   112.64
  -49.67,    39.01,   158.65
   38.95,     9.51,   142.60
   28.59,   -25.48,    96.07
   -1.47,    38.17,    91.47
   -7.69,   -22.84,   -83.82
   13.87,    12.88,   -47.18
   23.99,    10.42,  -106.30
   11.32,     1.28,   -63.51
   28.59,    26.48,   -93.83
  -31.85,    23.85,   -88.24
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.05,   -25.12,   142.14
  -14.19,    15.04,    88.50
  -55.49,    29.69,   134.44
   33.36,     0.15,   118.45
   22.99,   -34.82,    71.76
   -7.19,    28.86,    67.24
   -4.30,   -24.92,   -83.66
   17.13,    10.82,   -47.03
   27.20,     8.39,  -106.00
   14.60,    -0.81,   -63.47
   31.64,    24.66,   -93.74
  -28.61,    21.79,   -88.14
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.13,   -20.35,   166.81
   -7.33,    19.65,   113.12
  -48.46,    34.37,   159.10
   40.24,     4.82,   143.14
   29.86,   -30.10,    96.53
   -0.17,    33.53,    92.03
   -2.62,   -24.96,   -82.50
   18.37,    11.14,   -46.10
   28.65,     8.22,  -105.16
   16.17,    -0.74,   -62.36
   33.08,    24.61,   -92.94
  -27.22,    21.45,   -87.33
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.14,   -10.65,   105.05
   18.76,    29.32,    51.36
  -22.55,    44.01,    97.33
   66.37,    14.37,    81.43
   55.86,   -20.45,    34.88
   25.70,    43.24,    30.27
  -10.77,   -23.65,   -83.52
   10.90,    12.27,   -47.22
   21.31,     9.12,  -106.18
    8.41,     0.55,   -63.48
   25.91,    25.35,   -94.01
  -34.41,    23.22,   -88.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -84.64,   -32.16,    84.85
  -38.88,     8.01,    31.18
  -79.86,    22.51,    77.11
    8.91,    -6.85,    61.27
   -1.62,   -41.77,    14.49
  -31.65,    21.74,     9.94
   -6.98,   -26.31,   -83.69
   14.91,     9.45,   -47.49
   24.97,     6.36,  -106.38
   12.18,    -2.19,   -63.65
   29.57,    22.56,   -94.16
  -30.78,    20.55,   -88.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.29,   -50.86,    99.20
   -5.31,   -10.73,    45.57
  -46.43,     3.93,    91.51
   42.26,   -25.68,    75.60
   31.97,   -60.50,    29.04
    1.75,     3.10,    24.33
   -8.99,   -25.15,   -82.28
   12.43,    10.63,   -45.67
   23.00,     7.89,  -104.61
